Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
17/08/1953,Baldonedo,local,victoria,3,1,Ferro C. Oeste,16° fecha del Campeonato 1953,El Palacio,Dyckes,"Gabriel Ogando; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y Enrique Cerioni; Antonio Giosa, Oscar Rossi, Ricardo Infante, Héctor López y Manuel Pelegrina.","Marapodi; González y Garansini; Bufatelli, Diez y Santiago Ardanaz; Cuchero, Moreno, Omarini, García y Piovano.",foto,1 GOL Manuel Pelegrina (HUR)</br>13 GOL Ricardo Infante (HUR)</br>42 GOL Oscar Rossi (HUR)</br>68 GOL Omarini (FCO),45,90,0,0
23/08/1953,Baldonedo,local,empate,1,1,Platense,17° fecha del Campeonato 1953,El Palacio,Cross,"Gabriel Ogando; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y Enrique Cerioni; Carlos Lazón, Oscar Rossi, Ricardo Infante, Héctor López y Manuel Pelegrina.","Germinaro; Capalbo y Menéndez; Maldonado, Víctor Rodríguez y Bozzalla; Torello, Coll, López, Seghini y Sayago.",foto,18 GOL Manuel Pelegrina (HUR) -penal-</br>71 GOL Coll (PLA),45,90,0,0
30/08/1953,Baldonedo,visitante,empate,0,0,Boca Juniors,18° fecha del Campeonato 1953,La Bombonera,Hartles,"Gabriel Ogando; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y Enrique Cerioni; Carlos Lazón, Oscar Rossi, Ricardo Infante, Héctor López y Manuel Pelegrina.","Musimessi; Colman y Edwards; Lombardo, Eliseo Mouriño y Natalio Pescia; Navarro, Elio Montaño, Fernández Real, Vairo y Busico.",foto,1° Tiempo: Boca 0x0 Huracán,45,90,0,0
06/09/1953,Baldonedo,local,derrota,1,4,Racing Club,19° fecha del campeonato 1953,El Palacio,Illife,"Gabriel Ogando; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y Enrique Cerioni; Antonio Giosa, Oscar Rossi, Ricardo Infante, Héctor López y Manuel Pelegrina.","Domínguez; Dellacha y García Pérez; Fernández, Balay y Giménez; Cupo, Pizzuti, Manuel Ameal, Llamil Simes y Sued.",foto,16 GOL Pizzuti (RAC)</br>26 GOL Llamil Simes (RAC)</br>70 GOL Antonio Giosa (HUR)</br>78 GOL Pizzuti (RAC)</br>85 GOL Manuel Ameal (RAC),45,90,0,0
13/09/1953,Baldonedo,visitante,derrota,0,2,Estudiantes (La Plata),20° fecha del campeonato 1953,Uno (La Plata),Cross,"Juan C Marcello; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Abel Pacheco y Enrique Cerioni; Antonio Giosa (46 Carlos Lazón), Oscar Rossi, Valeriano López, Alberto Loret de Mola y Manuel Pelegrina.","Gioffré; Álvarez y Silvero; Garcerón, Aragón y Mogaburu; Ruggeri, Baiocco, Reynoso, Antonio y Noguera.",foto,57 GOL Ruggeri (ELP) -penal-</br>68 GOL Ruggeri (ELP) -penal-,45,90,0,0
20/09/1953,Onzari,local,victoria,3,1,Newell's Old Boys (Rosario),21° fecha del campeonato 1953,El Palacio,Meade,"Juan C Marcello; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y Enrique Cerioni; Antonio Giosa, Héctor López, Ricardo Infante, Alberto Loret de Mola y Manuel Pelegrina.","Castro; Cabrera y Coronel; Bustos, Bosich y Roberto Puissegur; Carranza, Gamarra, Roberto Roche, Belén y J López.",foto,15 GOL Ricardo Infante (HUR)</br>50 GOL Alberto Loret de Mola (HUR)</br>77 GOL Héctor López (HUR)</br>83 GOL Roberto Roche (NOB),45,90,0,0
27/09/1953,Onzari,visitante,empate,2,2,Banfield,22° fecha del campeonato 1953,Florencio Sola,Lynch,"Juan C Marcello; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y José Nazionale; Carlos Lazón, Héctor López, Ricardo Infante, Alberto Loret de Mola y Manuel Pelegrina.","Graneros; Ferretti y Bagnato; Vladislao Capparelli, Giacomini y Héctor D'Angelo; Converti, Sánchez, Villamor, A Rodríguez y Álvarez.",foto,9 GOL Héctor López (HUR)</br>29 GOL Sánchez (BAN)</br>44 GOL Álvarez (BAN)</br>50 GOL Alberto Loret de Mola (HUR),45,90,0,0
04/10/1953,Onzari,local,victoria,2,0,Vélez Sarsfield,23° fecha del campeonato 1953,El Palacio,Aldridge,"Juan C Marcello; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y José Nazionale; Carlos Lazón, Héctor López, Ricardo Infante, Alberto Loret de Mola y Manuel Pelegrina.","Cerretani; Iglesias y Viglienghi; Ovide, Jorge Ruiz y García Fierro; Ernesto Sansone, Norberto Conde, Ferraro, Zubeldía y Mendiburu.",foto,20 GOL Manuel Pelegrina (HUR) -penal-</br>88 GOL Manuel Pelegrina (HUR),45,90,0,0
11/10/1953,Onzari,visitante,derrota,1,3,San Lorenzo de Almagro,24° fecha del campeonato 1953,Gasómetro,Meade,"Juan C Marcello; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y José Nazionale; Carlos Lazón, Héctor López, Ricardo Infante, Alberto Loret de Mola y Manuel Pelegrina.","Gerónimo; Martina y Basso; Resquín, Cívico y Leguía; Mesones, Florio, Benavídez, Picot y Silva.",foto,16 GOL Manuel Pelegrina (HUR) -penal-</br>28 GOL Florio (SLA)</br>47 GOL Cívico (SLA)</br>84 GOL Benavídez (SLA),45,90,0,0
18/10/1953,Onzari,local,derrota,1,3,River Plate,25° fecha del campeonato 1953,El Palacio,Hartles,"Juan C Marcello; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y José Nazionale; Antonio Giosa, Ricardo Infante, Valeriano López, Héctor López y Manuel Pelegrina.","Amadeo Carrizo; Tesouro, Pérez y Guastavino; Venini y Pascasio Sola; Santiago Vernazza, Eliseo Prado, Alberto Evaristo, Ángel Labruna y Félix Loustau.",foto,6 GOL Ángel Labruna (RPL)</br>31 GOL Eliseo Prado (RPL)</br>45 GOL Manuel Pelegrina (HUR)</br>48 GOL Eliseo Prado (RPL),45,90,0,0
25/10/1953,Onzari,visitante,derrota,0,1,Chacarita Juniors,26° fecha del Campeonato 1953,San Martín,Wilbraham,"Juan C Marcello; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y Enrique Cerioni; Carlos Lazón, Oscar Rossi, Ricardo Infante, Alberto Loret de Mola y Manuel Pelegrina.","Segundo Díaz; Moreno y Federico Pizarro; García, Pegnotti y Maceratesi; P Rodríguez, Coll, Napoli, Norberto Conde y Esquide.",foto,18 GOL Napoli (CHJ),45,90,0,0
01/11/1953,Onzari,local,empate,1,1,Independiente,27° fecha del Campeonato 1953,El Palacio,Dyckes,"Juan C Marcello; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y Enrique Cerioni; Carlos Lazón, Oscar Rossi, Ricardo Infante, Gregorio Barbosa y Manuel Pelegrina.","Abraham; Barraza y Violini; Arias, Zorzenón y Gil; Rodolfo Micheli, Cecconato, Lacasia, Grillo y Cruz.",foto,32 Gregorio Barbosa (HUR)</br>62 Rodolfo Micheli (IND),45,90,0,0
08/11/1953,Onzari,visitante,derrota,0,6,Gimnasia y Esgrima (La Plata),28° fecha del Campeonato 1953,El Bosque (La Plata),Lynch,"Juan C Marcello; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y Enrique Cerioni; Carlos Lazón, Oscar Rossi, Ricardo Infante, Gregorio Barbosa y Manuel Pelegrina.","Rodenak; Ambrosi y Carboni; Schandlein, Arcos y Smargiassi; Pentrelli, Maravilla, Gutiérrez, Martínez y Gagliardo.",foto,5 GOL Maravilla (GLP)</br>7 GOL Gutiérrez (GLP)</br>10 GOL Gutiérrez (GLP)</br>27 GOL Martínez (GLP)</br>51 GOL Gutiérrez (GLP)</br>89 GOL Gutiérrez (GLP),45,90,0,0
15/11/1953,Onzari,local,victoria,5,0,Rosario Central,29° fecha del Campeonato 1953,El Palacio,Meade,"Juan C Marcello; Oscar Gaggino y Juan M Filgueiras; Roberto Rodríguez, Juan B Romo y Enrique Cerioni; Antonio Giosa, Oscar Rossi, Ricardo Infante, Héctor López y Manuel Pelegrina.","Alberto Díaz; Aresi y Vairo; Caruso, Minni y Schossow; Gauna, Appicciafocco, Massei, Gómez y L'Episcopo.",foto,9 GOL Antonio Giosa (HUR)</br>15 GOL Massei (RCE)</br>39 GOL Oscar Rossi (HUR)</br>50 GOL Héctor López (HUR)</br>52 EXP Vairo (RCE)</br>65 GOL Manuel Pelegrina (HUR)</br>68 GOL Héctor López (HUR),45,90,0,0
22/11/1953,Onzari,visitante,derrota,0,1,Lanús,30° fecha del Campeonato 1953,Lanús,Enrique Fernández,"Gabriel Ogando; Oscar Gaggino y Juan M Filgueiras; Jorge Caruso, Juan B Romo y Enrique Cerioni; Antonio Giosa, Oscar Rossi, Ricardo Infante, Héctor López y Manuel Pelegrina.","Álvarez Vega; Estévez y Mercado; Daponte, Guidi y Beltrán; Emilio Fernández, Catoira, Reynoso, Cejas y Rodolfo Durán.",foto,67 GOL Fernández (LAN),45,90,0,0
04/04/1954,Ufano,local,derrota,0,1,Ferro C. Oeste,1° fecha del Campeonato 1954,El Palacio,Lynch,"Gabriel Ogando; Carlos Scherl y Juan A Bendazzi; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Luis Gómez, José Sánchez, Salvador D'Anna, Elio Montaño y Marcelo Ortigüela.","Ferro: Marapodi; Pirone y Garansini; Bufatelli, Diez y Gil; Alberto Dezorzi, García, Lara, Martínez y Piovano.",foto,48 GOL Alberto Dezorzi (FCO),45,90,0,0
11/04/1954,Ufano,local,empate,1,1,Vélez Sarsfield,2° fecha del Campeonato 1954,El Palacio,Wilbraham,"Gabriel Ogando; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Juan A Bendazzi; Luis Gómez, José Sánchez, Ricardo Infante, Horacio Onzari y Marcelo Ortigüela.","Adamo; Iglesias y Allegri; Ovide, Jorge Ruiz y García Fierro; Ernesto Sansone, Norberto Conde, Ferraro, Osvaldo Zubeldía y Mendiburu.",foto,30 GOL Ricardo Infante (HUR)</br>63 GOL Norberto Conde (VSA),45,90,0,0
18/04/1954,Ufano,visitante,empate,2,2,River Plate,3° fecha del Campeonato 1954,Monumental,Meade,"Gabriel Ogando; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Juan A Bendazzi; Donato Hernández, José Sánchez, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Amadeo Carrizo; Tesouro, Trillini y Guastavino; Venini y Díaz; Santiago Vernazza, Eliseo Prado, Walter Gómez, Omar Sívori y Félix Loustau.",foto,44 GOL Omar Sívori (RPL)</br>68 GOL Santiago Vernazza (RPL)</br>72 GOL Ricardo Infante (HUR)</br>80 GOL Donato Hernández (HUR),45,90,0,0
02/05/1954,Ufano,local,derrota,1,2,Tigre,4° fecha del Campeonato 1954,El Palacio,Cross,"Gabriel Ogando; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Juan A Bendazzi; Mario Boyé, José Sánchez, Ricardo Infante, Tomás Moine y Marcelo Ortigüela.","Miguel Rugilo; Oscar Gaggino y Bores; Paramidani, Enrique Brunetti y Hidalgo; J Sánchez García, Gil, Cesáreo, De Bourgoing y Cucchiaroni.",foto,17 GOL De Bourgoing (TIG)</br>72 GOL Cucchiaroni (TIG)</br>89 GOL José Sánchez (HUR) -penal-,45,90,0,0
09/05/1954,Ufano,visitante,derrota,3,4,Gimnasia y Esgrima (La Plata),5° fecha del Campeonato 1954,El Bosque (La Plata),Dyckes,"Gabriel Ogando; Carlos Scherl y José Piolo; Santiago Ardanaz, Víctor Rodríguez y Juan A Bendazzi; Mario Boyé, José Sánchez, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Mussi; Ambrosi y Olivero; Carrizo, Schandlein y Smargiassi; Pentrelli, Maravilla, Gutiérrez, Martínez y Barci.",foto,8 GOL Elio Montaño (HUR)</br>12 GOL Mario Boyé (HUR)</br>38 GOL Pentrelli (GLP)</br>47 GOL Gutiérrez (GLP)</br>49 GOL Gutiérrez (GLP) -penal-</br>59 GOL Gutiérrez (GLP)</br>76 GOL José Sánchez (HUR),45,90,0,0
16/05/1954,Ufano,local,victoria,1,0,Newell's Old Boys (Rosario),6° fecha del Campeonato 1954,El Palacio,Fuster,"Juan C Marcello; Carlos Scherl y Salvador Calvente; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, José Sánchez, Horacio Onzari, Elio Montaño y Rodolfo Bediale.","Castro; Orlando Peloso y Echeverría; Boveri, Bosich y Echeverría; Carranza, Bellotti, Bernardo, Belén y Yudica.",foto,15 GOL Elio Montaño (HUR),45,90,0,0
23/05/1954,Ufano,visitante,empate,2,2,Independiente,7° fecha del Campeonato 1954,Doble Visera,Lynch,"Gabriel Ogando; Carlos Scherl y Salvador Calvente; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, José Sánchez, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Abraham; Barraza y Violini; Britos, Varacka y Castronovo; Rodolfo Micheli, Cecconato, Bonelli, Grillo y Cruz.",foto,34 GOL Mario Boyé (HUR) -penal-</br>38 GOL Mario Boyé (HUR)</br>44 GOL Rodolfo Micheli (IND)</br>68 GOL Bonelli (IND),45,90,0,0
30/05/1954,Ufano,local,empate,1,1,Banfield,8° fecha del Campeonato 1954,El Palacio,Hartles,"Juan C Marcello; Carlos Scherl y Salvador Calvente; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, José Sánchez, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Graneros; Ferretti y Bagnato; Iácono, Magnelli y Héctor D'Angelo; Boggio, F Rodríguez, Álvarez, A Rodríguez y Feliú.",foto,20 GOL Boggio (BAN)</br>89 GOL Ricardo Infante (HUR),45,90,0,0
06/06/1954,Ufano,visitante,derrota,1,2,San Lorenzo de Almagro,9° fecha del Campeonato 1954,Gasómetro,Illife,"Juan C Marcello; Carlos Scherl y Salvador Calvente; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, Elio Montaño, Ricardo Infante, Tomás Moine y Marcelo Ortigüela.","Blazina; Martina y Basso; Faina, Cortiñas y Leguía; Berni, Coll, Benavídez, Loiácono y Pizarro.",foto,19 GOL Berni (SLA)</br>29 GOL Ricardo Infante (HUR)</br>89 GOL Berni (SLA),45,90,0,0
13/06/1954,Ufano,local,empate,3,3,Platense,10° fecha del Campeonato 1954,El Palacio,Wilbraham,"Juan C Marcello; Carlos Scherl y Juan A Bendazzi; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, Horacio Onzari, Ricardo Infante, Salvador D'Anna y Marcelo Ortigüela.","Germinaro; Glinni y Menéndez; Maldonado, Cívico y Berterame; Murúa, Héctor López, A López, Báez y Sayago.",foto,7 GOL Murúa (PLA)</br>9 GOL A López (PLA)</br>54 GOL Marcelo Ortigüela (HUR)</br>68 GOL Mario Boyé (HUR) -penal-</br>78 GOL Mario Boyé (HUR)</br>84 GOL Sayago (PLA),45,90,0,0
20/06/1954,Ufano,visitante,empate,2,2,Chacarita Juniors,11° fecha del Campeonato 1954,San Martín,Durante,"Juan C Marcello; Carlos Scherl y Juan A Bendazzi; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, Horacio Onzari, Ricardo Infante, Heraldo Ferreyro y Marcelo Ortigüela.","Segundo Díaz; Molinari y Federico Pizarro; Pegnotti, Janiot y Bevilacqua; P Rodríguez, Coll, Costa, Barta y Norberto Conde.",foto,1 GOL P Rodríguez (CHJ)</br>16 GOL Costa (CHJ)</br>19 GOL Mario Boyé (HUR)</br>72 GOL Horacio Onzari (HUR),45,90,0,0
04/07/1954,Ufano,local,victoria,1,0,Boca Juniors,12° fecha del Campeonato 1954,El Palacio,Meade,"Juan C Marcello; Carlos Scherl y Salvador Calvente; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Donato Hernández, José Sánchez, Ricardo Infante, Heraldo Ferreyro y Marcelo Ortigüela.","Musimessi; Colman y Edwards; Lombardo, Mouriño y Acosta; Navarro, Baiocco, Borello, Fernández Real y Julio Marcarián.",https://pbs.twimg.com/media/HHgAoR3WoAADizL?format=jpg&name=360x360,24 GOL Ricardo Infante (HUR),45,90,0,0
09/07/1954,-,visitante,empate,1,1,Liga de Mendoza,Amistoso 1954 (Fecha patria),Ind. Rivadavia (Mendoza),Jao,"Juan C Marcello; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez (Juan A Bendazzi) y Roberto Puissegur; Donato Hernández, Horacio Onzari, Ricardo Infante (Salvador Calvente), Heraldo Ferreyro y Marcelo Ortigüela.","Moreno; Frigolé (Zabala) y Bolognesi; Correas, Garín y Abraham; Verdejo, Godoy (Suero), Suero (Pérez), Savino (Martins) y Farías.",foto,25 GOL Heraldo Ferreyro (HUR) -penal-</br>30 GOL Godoy (MZA),45,90,0,0
11/07/1954,-,visitante,empate,1,1,Liga de San Juan,Amistoso 1954 (Fecha patria),(San Juan),desconocido,-,-,foto,sin datos,45,90,0,0
18/07/1954,J Alberti,visitante,victoria,2,1,Rosario Central,13° fecha del Campeonato 1954,Arroyito (Rosario),Illife,"Juan C Marcello; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Donato Hernández, José Sánchez, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Bottazzi; Vairo y Miranda; M La Rosa, Minni y Ángel Zof; Gauna, H Rosa, Massei, Gómez y Juan A Portaluppi.",foto,9 GOL Gómez (RCE)</br>56 GOL José Sánchez (HUR)</br>73 GOL Ricardo Infante (HUR),45,90,0,0
25/07/1954,J Alberti,local,victoria,4,1,Racing Club,14° fecha del Campeonato 1954,El Palacio,Barani,"Juan C Marcello; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Juan A Bendazzi; Donato Hernández, José Sánchez, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Grisetti; Pedro Dellacha y García Pérez; Fernández, Balay y Gutiérrez; Cupo, Manuel Ameal, Blanco, Pizzuti y Sued.",foto,2 GOL Elio Montaño (HUR)</br>12 GOL Elio Montaño (HUR)</br>34 GOL Elio Montaño (HUR)</br>55 GOL Cupo (RAC)</br>58 GOL Elio Montaño (HUR),45,90,0,0
01/08/1954,J Alberti,visitante,derrota,2,3,Lanús,15° fecha del Campeonato 1954,Lanús,Lynch,"Juan C Marcello; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Juan A Bendazzi; Donato Hernández, José Sánchez, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Álvarez Vega; Pérez y Prato; Daponte, Guidi y Enrique Cerioni; Contini, Gil, Florio, Cejas y Tacchi.",foto,9 GOL Tacchi (LAN)</br>14 GOL Elio Montaño (HUR)</br>31 GOL Elio Montaño (HUR)</br>43 GOL Tacchi (LAN)</br>89 GOL Tacchi (LAN),45,90,0,0
08/08/1954,J Alberti,visitante,derrota,2,3,Ferro C. Oeste,16° fecha del Campeonato 1954,Caballito,Wilbraham,"Juan C Marcello; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Juan A Bendazzi; Donato Hernández, José Sánchez, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Marapodi; Pirone y Garansini; Bufatelli, Salas y Gil; Alberto Dezorzi, García, Lara, Martínez y Garabal.",foto,14 GOL Donato Hernández (HUR)</br>16 GOL García (FCO)</br>20 GOL García (FCO)</br>22 GOL José Sánchez (HUR)</br>83 GOL Garabal (FCO),45,90,0,0
15/08/1954,J Alberti,visitante,empate,1,1,Vélez Sarsfield,17° fecha del Campeonato 1954,Vélez Sarsfield,Hartles,"Juan C Marcello; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, José Sánchez, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Adamo; Huss y Allegri; Ovide, Jorge Ruiz y García Fierro; Ernesto Sansone, Norberto Conde, Ferraro, Osvaldo Zubeldía y Alberto Violi.",foto,3 GOL Elio Montaño (HUR)</br>43 GOL Huss (VSA),45,90,0,0
22/08/1954,J Alberti,local,derrota,1,2,River Plate,18° fecha del Campeonato 1954,El Palacio,Illife,"Juan C Marcello; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, José Sánchez, Horacio Onzari, Elio Montaño y Marcelo Ortigüela.","Amadeo Carrizo; Mantegari, Pérez y Guastavino; Fain y Pascasio Sola; Santiago Vernazza, Omar Sívori, Eliseo Prado, Ángel Labruna y Zárate.",foto,22 GOL Horacio Onzari (HUR)</br>35 GOL Omar Sívori (RPL)</br>50 GOL Ángel Labruna (HUR),45,90,0,0
29/08/1954,Pedernera,visitante,victoria,2,1,Tigre,19° fecha del Campeonato 1954,José Dellagiovanna,Meade,"Juan C Marcello; Carlos Scherl y Salvador Calvente; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, Adolfo Pedernera, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Rugilo; Oscar Gaggino y Bores; Fernando Gianserra, Enrique Brunetti y Carriquiri; De Bourgoing, Gil, Burgos, Chirico y Cucchiaroni.",foto,5 GOL De Bourgoing (TIG)</br>80 GOL Elio Montaño (HUR)</br>89 GOL Mario Boyé (HUR) -penal-,45,90,0,0
05/09/1954,Pedernera,local,derrota,1,4,Gimnasia y Esgrima (La Plata),20° fecha del Campeonato 1954,José Amalfitani,Lynch,"Juan C Marcello; Carlos Scherl y Salvador Calvente; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, Adolfo Pedernera, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Villera; Carboni y Perroncino; Schandlein, Arcos y Smargiassi; Pentrelli, Maravilla, Gutiérrez, Walter y Barci.",foto,36 GOL Walter (GLP)</br>50 GOL Pentrelli (GLP)</br>51 GOL Maravilla (GLP)</br>63 GOL Walter (GLP)</br>89 GOL Elio Montaño (HUR),45,90,0,0
12/09/1954,Pedernera,visitante,derrota,0,2,Newell's Old Boys (Rosario),21° fecha del Campeonato 1954,Parque Independencia (Rosario),Cross,"Edgardo Madinabeytia; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, Ricardo Infante, Adolfo Pedernera, Elio Montaño y Marcelo Ortigüela.","Castro; Danelutti y Coronel; Boveri, Ramacciotti y Miralles; B Carranza, R Carranza, Bernardo, Belén y Yudica.",foto,26 GOL R Carranza (NOB)</br>90 GOL B Carranza (NOB),45,90,0,0
19/09/1954,Peucelle,local,empate,2,2,Independiente,22° fecha del Campeonato 1954,José Amalfitani,Hartles,"Edgardo Madinabeytia; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, José Sánchez, Ricardo Infante, Elio Montaño y Rodolfo Bediale.","Abraham; Barraza y Violini; Britos, Varacka y Varacka; Rodolfo Micheli, Cecconato, Bonelli, Grillo y Cruz.",foto,5 GOL Elio Montaño (HUR)</br>13 GOL Cecconato (IND)</br>34 GOL Elio Montaño (HUR)</br>53 GOL Grillo (IND)</br>72 GOL Bonelli (IND)</br>88 GOL Ricardo Infante (HUR),45,90,0,0
26/09/1954,Peucelle,visitante,derrota,1,2,Banfield,23° fecha del Campeonato 1954,Florencio Sola,Prieto,"Edgardo Madinabeytia; Rodolfo Orio y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Roberto Puissegur; Mario Boyé, José Sánchez, Ricardo Infante, Elio Montaño y Marcelo Ortigüela.","Cadars; Seijo y Lorenzo; Vladislao Capparelli, García y Héctor D'Angelo; Boggio, Graziolo, Villamor, Álvarez y Caccia.",foto,38 GOL Villamor (BAN)</br>61 GOL Álvarez (BAN)</br>82 GOL Seijo (HUR) -en contra-,45,90,0,0
03/10/1954,Peucelle,local,empate,1,1,San Lorenzo de Almagro,24° fecha del Campeonato 1954,La Bombonera,Burfield,"Juan C Marcello; Rodolfo Orio y Juan M Filgueiras; Santiago Ardanaz, Enrique Espinosa y Juan A Bendazzi; Luis Gómez, Horacio Onzari, Ricardo Infante, Elio Montaño y Heraldo Ferreyro.","Blazina; Martina y Basso; Díaz, Faina y Vivas; Berni, Martínez, Loiácono, Picot y Pizarro.",foto,58 GOL Elio Montaño (HUR)</br>60 GOL Pizarro (SLA),45,90,0,0
