Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
02/05/1915,A Alberti,visitante,derrota,1,4,Gimnasia y Esgrima (La Plata),Amistoso 1915,El Bosque (La Plata),desconocido,-,-,foto,sin datos,45,90,0,0
09/05/1915,A Alberti,visitante,empate,1,1,Floresta,Amistoso 1915,Floresta,desconocido,-,-,foto,sin datos,45,90,0,0
05/04/1915,A Alberti,visitante,derrota,0,1,Racing Club,3° fecha del Campeonato 1915,Racing,Hugo Gondra,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Juan Laurenzano, Mario Bassadone y Pedro Martínez; Eduardo Acevedo, José Laguna, Luis Cevasco, Martín Salvarredi y Luis Caldera.","Sylla Arduino; Saturnino Ochoa y Armando Reyes; Clemente Comaschi, Francisco Olazar y Ricardo Pepe; Zoilo Canaveri, Alberto Ohaco, Alberto Marcovecchio, Juan Hospital y Juan N Perinetti.",foto,61 GOL Ohaco (RAC)</br>60 LES Perinetti (RAC),45,90,0,0
16/05/1915,A Alberti,visitante,derrota,2,3,San Isidro,4° fecha del Campeonato 1915,San Isidro,Federico Jordán,"Ángel Brocaiolo; Agustín Alberti y Félix Spalasso; Roque Pesano, Mario Bassadone y Pedro Martínez; Eduardo Acevedo, Vicente Chiarante, José Laguna, Martín Salvarredi y Luis Caldera.","Carlos Wilson; Juan Idiarte y Juan Rossi; Alberto Olivari, José Morroni y Gerónimo Badaracco; Elías Fernández, Julio Fernández, Martín Marini, Santiago Sayanes e Idelfonso Alzúa.",foto,18 GOL Eduardo Acevedo (HUR)</br>28 GOL José Laguna (HUR)</br>52 GOL Sayanes (SIS)</br>70 GOL Sayanes (SIS)</br>87 GOL Alzúa (SIS)</br>88 EXP Félix Spalasso (HUR),45,90,0,0
23/05/1915,A Alberti,visitante,derrota,0,2,Porteño,5° fecha del Campeonato 1915,Caballito,Hugo Gondra,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Pedro Martínez; Eduardo Acevedo, F Bardi, José Laguna, Martín Salvarredi y Benito Crespo.","Juan J Rithner; Osvaldo Beltrame y Roberto González Escarrá; Jacinto Ayala, Eduardo Uslenghi y Vicente Abadía; Isidro Resano, Carlos Izaguirre, Pablo Moltoni, Martín Garat y Luis Darritchon.",foto,40 GOL Martín Garat (POR)</br>81 GOL Eduardo Uslenghi (POR),45,90,0,0
26/05/1915,Laguna,visitante,victoria,1,0,Columbian,Amistoso 1915,Parque Pereyra,Juan Cursach,"Francisco Pazos; Juan B Vázquez y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Pedro Martínez; Juan Laurenzano, José Laguna, Donato Abbatángelo, Natalio Carabelli y Francisco Santos.","Caballero; Otin y García; López, Frutos y Fiori; Leal, Martín, Gianetto, Aller y Domínguez.",foto,GOL Francisco Santos (HUR),45,90,0,0
06/06/1915,A Alberti,local,victoria,5,1,Argentino de Quilmes,6° fecha del Campeonato 1915,Chiclana 4100,Germán Guassoni,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Pedro Martínez; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Juan J Bruzán; Ricardo Gutiérrez Posse y Rodolfo Martínez; A Bernaola, Atilio Cortona y Juan R Pozzo; Miguel Ginevra, Félix Cabano, Domingo Arrillaga, Vicente Cincotta y Pascual Polimeni.",foto,27 GOL Donato Abbatángelo (HUR)</br>37 GOL José Laguna (HUR)</br>55 GOL Eduardo Acevedo (HUR)</br>62 GOL Miguel Ginevra (ADQ)</br>67 GOL Luis Caldera (HUR)</br>71 GOL Donato Abbatángelo (HUR),45,90,0,0
13/06/1915,A Alberti,visitante,victoria,3,2,Estudiantil Porteño,1° ronda de Copa de Honor 1915,Parque Centenario,Mario Cooke,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Pedro Martínez; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","M Garasa; J Garasa y Franceschi; Mariani, Mondotte y Ernesto Matozzi; Luperne, Pagano, Felisari, Tula y Almeida.",foto,6 GOL José Laguna (HUR)</br>72 GOL Eduardo Acevedo (HUR)</br>75 GOL Martín Salvarredi (HUR)</br>79 GOL Ernesto Matozzi (EPO)</br>85 GOL Ernesto Matozzi (EPO),45,90,0,0
20/06/1915,A Alberti,local,empate,1,1,Comercio,7° fecha del Campeonato 1915,Chiclana 4100,Juan Cursach,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Pedro Martínez; Eduardo Acevedo, Natalio Carabelli, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Lorenzo Carlés; Raúl Martí y Luis Molteni; José Enriquez, Juan Sarlenga y Pedro Cositorto; Héctor Mignaverry, Alberto Bordieu, Alfredo Dolhagaray, Luis Bordó y Luis Pravatto.",foto,39 GOL Donato Abbatángelo (HUR)</br>81 GOL Alfredo Dolhagaray (COM),45,90,0,0
27/06/1915,A Alberti,local,victoria,2,1,Argentino de Quilmes,1° ronda de Copa Competencia 1915,Chiclana 4100,Patricio Mac Carthy,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Pedro Martínez; Eduardo Acevedo, Natalio Carabelli, José Laguna, Donato Abbatángelo y Luis Caldera.","Rotondo; R Martínez y Ortega; Rabecca, Cortona y Juan R Pozo; Miguel Ginevra, Cabano, Cincotta, Juan J Pozo y Polimeni.",foto,10 GOL Donato Abbatángelo (HUR)</br>64 GOL Cincotta (ADQ)</br>89 GOL Luis Caldera (HUR),45,90,0,0
29/06/1915,A Alberti,visitante,victoria,1,0,Boca Juniors,8° fecha del Campeonato 1915,Wilde,Mario Cooke,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Pedro Martínez; Eduardo Acevedo, Natalio Carabelli, Francisco Santos, Martín Salvarredi y Luis Caldera.","Domingo Zacevich; Juan L Garibaldi y Luis Gaete; Carlos Capellini, Máximo Pieralini y Alfredo Frattini; Pedro Calomino, Enrique Bertolini, Enrique Colla, Severiano Álvarez y Francisco Taggino.",foto,58 GOL Luis Caldera (HUR),45,90,0,0
04/07/1915,A Alberti,local,empate,2,2,Gimnasia y Esgrima,9° fecha del Campeonato 1915,Chiclana 4100,Luis Gil,"Francisco Pazos; Agustín Alberti y Pedro Martínez; Vicente Chiarante, Mario Bassadone y Pesano; Eduardo Acevedo, Natalio Carabelli, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Jorge Sagastume; González del Solar y Miguel Duggan; Luis Bertorini, Aquiles Molfino y R Gorozabel; Carlos Aguilar Pinedo, R Lindner, Mario Hiller, Rubén Rebollo y Luis Darritchon.",foto,18 GOL Donato Abbatángelo (HUR)</br>34 GOL Donato Abbatángelo (HUR)</br>66 GOL Aquiles Molfino (GYE)</br>43 EXP Natalio Carabelli (HUR)</br>85 EXP E González del Solar (GYE)</br>88 GOL Mario Hiller (GYE),45,90,0,0
11/07/1915,A Alberti,local,victoria,3,1,Porteño,2° rueda de Copa de Honor 1915,Chiclana 4100,Patricio Mac Carthy,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Pedro Martínez; Natalio Carabelli, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Juan J Rithner; Osvaldo Beltrame y Roberto González Escarrá; Jacinto Ayala, Eduardo Uslenghi y Vicente Abadía; Isidro Resano, Carlos Izaguirre, Pablo Moltoni, N Olariaga y Martín Garat.",foto,8 GOL José Laguna (HUR)</br>50 GOL Carlos Izaguirre (POR)</br>59 GOL Martín Salvarredi (HUR)</br>86 GOL Donato Abbatángelo (HUR),45,90,0,0
18/07/1915,A Alberti,visitante,victoria,4,0,Tigre,10° fecha del Campeonato 1915,Racing,Enrique Lambretchs,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Pedro Martínez; Eduardo Acevedo, Natalio Carabelli, Donato Abbatángelo, José Laguna y Luis Caldera.","Edelmiro Calzetta; Emilio Hammerer y Alfredo Dall'Armellina; Juan M Cervini, Enrique Calzetta y Manuel Lelo Lestrade; Pablo Acchini, Alfredo Sintás, Adolfo Heisinger, Alfredo Martín y Domingo Bernasconi.",foto,15 GOL Natalio Carabelli (HUR)</br>21 GOL Luis Caldera (HUR)</br>30 GOL José Laguna (HUR)</br>37 GOL Luis Caldera (HUR),45,90,0,0
25/07/1915,A Alberti,visitante,derrota,2,4,Porteño,2° ronda de Competencia 1915,Porteño,Carlos Berghmans,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Pedro Martínez; Natalio Carabelli, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Juan J Rithner; Osvaldo Beltrame y Roberto González Escarrá; Jacinto Ayala, Eduardo Uslenghi y Vicente Abadía; Isidro Resano, Antonio Piaggio, Pablo Moltoni, Carlos Izaguirre y Martín Garat.",foto,31 GOL Antonio Piaggio (POR)</br>36 GOL José Laguna (HUR)</br><b>1° Tiempo: Porteño 1x1 Huracán</b></br>62 EXP Mario Bassadone (HUR)</br>62 EXP Antonio Piaggio (POR)</br>72 GOL Donato Abbatángelo (HUR)</br>83 GOL Isidro Resano (POR)</br><b>2° Tiempo: Porteño 2x2 Huracán</b></br><b>-Tiempo Extra-</b></br>100 GOL Carlos Izaguirre (POR)</br>105 EXP Vicente Chiarante (HUR)</br><b>1° Tiempo Extra: Porteño 3x2 Huracán</b></br>108 GOL Pablo Moltoni (POR)</br>108 Partido suspendido,45,90,105,108
01/08/1915,Laguna,visitante,victoria,1,0,Columbian,11° fecha del Campeonato 1915,Parque Pereyra,F. Hasler,"Francisco Pazos; Salerno y Vázquez; Juan Laurenzano, Mario Bassadone y Bellatti; Eduardo Acevedo, Francisco Santos, José Laguna, Eduardo Valla y A Crespo.","Acacio Caballero; Luis Otín y D Cruz; Salvador Frutos, Sagunto Pardo y Edelmingo Caramés; Ramón Montenegro, Alfredo Martín, Guillermo Dannaher, José Monconill y Luis Daneri.",foto,13 GOL Eduardo Acevedo (HUR),45,90,0,0
22/08/1915,A Alberti,neutral,derrota,0,2,Boca Juniors,Semifinal porteña de Copa de Honor 1915,Racing,Germán Guassoni,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Juan Laurenzano, Mario Bassadone y Pedro Curti; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Domingo Zacevich; Horacio Lamelas y Balbino Ochoa; Carlos Capellini, Máximo Pieralini y Alfredo Frattini; Juan Gelmi, Enrique Bertolini, Enrique Colla, Luis Galeano y Francisco Taggino.",foto,28 GOL Enrique Colla (BJU)</br>76 GOL Enrique Colla (BJU),45,90,0,0
29/08/1915,A Alberti,local,victoria,4,0,Estudiantil Porteño,12° fecha del Campeonato 1915,Chiclana 4100,Germán Guassoni,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Juan Laurenzano, Mario Bassadone y Natalio Carabelli; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","M Garaza; César Franceschi y José Garaza; Ernesto Matozzi, Francisco Basurto y Juan B Mondotte; José Luperne, Juan M Rogers, Alberto Costas, Adolfo Tula y Raúl Pagano.",foto,3 GOL Donato Abbatángelo (HUR)</br>15 LES José Laguna (HUR) -volvió a los 46-</br>51 GOL José Laguna (HUR)</br>69 GOL Eduardo Acevedo (HUR)</br>73 GOL Martín Salvarredi (HUR),45,90,0,0
05/09/1915,A Alberti,visitante,derrota,1,2,Belgrano,13° fecha del Campeonato 1915,Belgrano,F. Hasler,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Juan Laurenzano, Mario Bassadone y Natalio Carabelli; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Tomás Reddel; Jorge Brown y C Morgan; Juan Pena, A Morgan y H Cox; J Martín, Carlos Oliva, Ernesto Brown, A Cullerme y C Palmer.",foto,29 GOL Cullerme (BEL)</br>50 GOL E Brown (BEL)</br>53 GOL Martín Salvarredi (HUR),45,90,0,0
19/09/1915,A Alberti,visitante,empate,0,0,Banfield,14° fecha del Campeonato 1915,Banfield,Patricio Mac Carthy,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Salerno, Mario Bassadone y Natalio Carabelli; Marcote, Juan Laurenzano, José Laguna, Martín Salvarredi y Luis Caldera.","Guillermo Paterson; S Gobernori y J Rhom; Tomás Legarreta, Roberto Moglia y Alfredo Frumento; Carlos Laneri, Roberto Brown, Paulino Alessi, Sidney Burton y Guillermo Roscoe.",foto,1° Tiempo: Banfield 0x0 Huracán,45,90,0,0
26/09/1915,A Alberti,local,victoria,2,0,Defensores de Belgrano,Amistoso 1915,Chiclana 4100,desconocido,"José Laguna, Martín Salvarredi",-,foto,15 GOL Martín Salvarredi (HUR)</br>75 GOL José Laguna (HUR),45,90,0,0
03/10/1915,A Alberti,local,victoria,3,0,Defensores de Belgrano,15° fecha del Campeonato 1915,Chiclana 4100,F. Hasler,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Juan Laurenzano, Mario Bassadone y Natalio Carabelli; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","José L Rodríguez; Carlos Scarone y Augusto Luna; Agustín Contestábile, Juan Giussano y Edmundo Puricelli; Juan Rossell, A Rubio, Juan Grupalli, A Garaventa y José Figueroa.",foto,23 GOL José Laguna (HUR)</br>61 GOL Luis Caldera (HUR)</br>80 GOL José Laguna (HUR),45,90,0,0
10/10/1915,A Alberti,visitante,victoria,2,1,Floresta,16° fecha del Campeonato 1915,Floresta,Juan Cursach,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Juan Laurenzano, Miguel Fontana y Natalio Carabelli; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Marcote.","E Crivalero; Ambrosio Chiappe y Vicente Decap; J Ramos, José Boffi y Francisco Cerruti; M Pombo, C Viora, Policarpo Martínez, E Souza y Américo Repetto.",foto,31 GOL E Souza (FLO)</br>34 GOL Eduardo Acevedo (HUR)</br>37 GOL Martín Salvarredi (HUR),45,90,0,0
17/10/1915,A Alberti,local,empate,3,3,Estudiantes (La Plata),17° fecha del Campeonato 1915,Chiclana 4100,Juan Cursach,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Juan Laurenzano, Mario Bassadone y Natalio Carabelli; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Fernando Nery; Ovidio Duarte Indart y José Aranguren; R Sesé, Mario Etcheverry y J Aramendia; Pedro García, Pedro Nievas, Andrés Barcos, Pedro Valenciani y Luis Bustos.",foto,14 GOL José Laguna (HUR)</br>46 GOL Donato Abbatángelo (HUR)</br>52 GOL Aranguren (ELP)</br>55 GOL Nievas (ELP)</br>66 GOL Nievas (ELP)</br>73 GOL Luis Caldera (HUR),45,90,0,0
24/10/1915,A Alberti,visitante,derrota,1,3,San Lorenzo de Almagro,18° fecha del Campeonato 1915,Caballito,Ernesto Riello,"Cándido Blanco; Agustín Alberti y Félix Spalasso; Natalio Carabelli, Mario Bassadone y Juan Fontana; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","José Coll; Alberto Coll y José De Campo; Juan Monti, Federico Monti y Nicolás Romeo; Mariano Perazzo, Francisco Xarau, Alfredo Etchegaray, Cayetano Urio y Luis Gianella.",foto,31 GOL José Laguna (HUR)</br>54 GOL Mariano Perazzo (SLA)</br>64 GOL Francisco Xarau (SLA)</br>74 GOL Mariano Perazzo (SLA)</br>80 EXP Luis Caldera (HUR)</br>80 EXP Félix Spalasso (HUR),45,90,0,0
31/10/1915,A Alberti,local,victoria,3,1,Platense,19° fecha del Campeonato 1915,Chiclana 4100,José Vaccarezza,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Natalio Carabelli, Mario Bassadone y Miguel Fontana; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Abraham Pérez; Arturo Ansaldo y Emilio Berti; Domingo Santángelo, José Zaccheo y Alberto Felisari; Ángel García, José Colombo, Timoteo Sinigaglia, Lázaro Amores y Miguel Balmaceda.",foto,6 GOL Eduardo Acevedo (HUR)</br>29 GOL Martín Salvarredi (HUR)</br>49 GOL Timoteo Sinigaglia (PLA)</br>65 GOL José Laguna (HUR),45,90,0,0
01/11/1915,A Alberti,local,empate,2,2,Kimberley,20° fecha del Campeonato 1915,Chiclana 4100,Sebastián Roselló,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Natalio Carabelli, Mario Bassadone y Miguel Fontana; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Alfredo Morando; Salvador Fiorentino y Julio Pianarolli; Antonio Spigardi, Atilio Badaracco y Carlos Aguirre; Pedro Boide, Juan Oxandeburu, José Pezzutti, C Coneh y César Georgetti.",foto,4 GOL José Pezzutti (KIM)</br>19 GOL Mario Bassadone (HUR)</br>40 GOL Jose Pezzutti (KIM)</br>45 LES Mario Bassadone (HUR)</br><b>1° Tiempo: Huracán 1x2 Kimberley</b></br>60 EXP Luis Caldera (HUR)</br>60 EXP Antonio Spigardi (KIM)</br>69 LES Julio Pianarolli (KIM)</br>78 GOL Donato Abbatángelo (HUR),45,90,0,0
07/11/1915,A Alberti,visitante,victoria,3,1,Ferro C. Oeste,21° fecha del Campeonato 1915,Caballito,Hugo Gondra,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Natalio Carabelli, Mario Bassadone y Miguel Fontana; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Domingo Estrach; Alejandro Elordi y Juan Sacardo; Santos Barbera, Roberto Caprile y Rafael Di Lorenzo; Emilio Moggio, Juan B Pini, Eugenio Moggio, Vicente Angeletti y Francisco Crespo.",foto,24 GOL Luis Caldera (HUR)</br>31 GOL Martín Salvarredi (HUR)</br>35 GOL Martín Salvarredi (HUR)</br>53 GOL Vicente Angeletti (FCO),45,90,0,0
11/11/1915,A Alberti,visitante,victoria,G,P,Quilmes,22° fecha del Campeonato 1915,Quilmes,-,-,-,foto,Quilmes cede los puntos porque comienza su temporada de cricket</br><b>Gana Huracán por forfait</b>,0,0,0,0
14/11/1915,A Alberti,local,empate,1,1,Estudiantes (La Plata),Amistoso 1915 (Beneficio de Reservistas Italianos),Chiclana 4100,Luis Gil,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Natalio Carabelli; Eduardo Acevedo, José Laguna, Pedro Martínez, Martín Salvarredi y Luis Caldera.","Andrés Barcos; A Castro y Alberto Loustanau; José Aranguren, Ovidio Duarte Indart y M Castro; Pedro García, Julio Lamas, Roberto Leonardi, Rufino Tolosa y Pedro Valenciani.",foto,<b>1° Tiempo: Huracán 0x0 Estudiantes</b></br><b>2° Tiempo: Huracán 0x0x Estudiantes</b></br><b>-Tiempo Extra-</b></br>96 GOL Rufino Tolosa (ELP)</br>105 GOL José Laguna (HUR)</br><b>1° Tiempo Extra: Huracán 1x1 Estudiantes</b></br>110 Partido suspendido,45,90,105,110
21/11/1915,A Alberti,local,derrota,1,2,Atlanta,23° fecha del Campeonato 1915,Chiclana 4100,Calixto Gardi,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Natalio Carabelli, Mario Bassadone y Miguel Fontana; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Emilio Bolinches; Rolando Valentini y Mariano Lesa; A Fredes, F Denecini y Juan C Pereyra; Julio Álvarez, Emilio Votta, C Cheves, Alberto Raffin y Agustín Cazenave.",foto,12 GOL José Laguna (HUR)</br>19 GOL C heves (ATL)</br>49 GOL C Cheves (ATL),45,90,0,0
28/11/1915,A Alberti,local,empate,0,0,River Plate,24° fecha del Campeonato 1915,Chiclana 4100,Nicolás Oury,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Natalio Carabelli, Mario Bassadone y Miguel Fontana; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Carlos Isola; Arturo Chiappe y Pedro Calneggia; Antono Airoldi, Cándido García y Heriberto Simmons; Roberto Fraga Patrao, Atilio Peruzzi, Alberto Penney, Antonio Ameal Pereyra y Ricardo Pensa.",foto,1° Tiempo: Huracán 0x0 River,45,90,0,0
05/12/1915,A Alberti,local,empate,1,1,Kimberley,Pretemporada 1916 (amistoso),Chiclana 4100,José Regalia,"Francisco Pazos; Juan B Vázquez y Félix Spalasso; Vicente Chiarante, Mario Bassadone y Miguel Fontana; Eduardo Acevedo, Agustín Alberti, Pedro Martínez, Martín Salvarredi y Luis Cevasco.","R Martínez; Salvador Fiorentino y Juan Oxandeburu; Antonio Spigardi, C Coneh y Carlos Aguirre; Pedro Boide, D Spigardi, José Pezzutti, César Georgetti y Adán Pérez.",foto,35 GOL Pedro Boide (KIM)</br>45 LES Mario Bassadone (HUR)</br>70 GOL Luis Cevasco (HUR),45,90,0,0
07/12/1915,A Alberti,local,empate,2,2,Platense,Pretemporada 1916 (amistoso),Chiclana 4100,Germán Guassoni,"Francisco Pazos; Félix Spalasso y Agustín Alberti; Natalio Carabelli, Mario Bassadone y Bellatti; Ernesto Dellisola, Vicente Chiarante, José Laguna, Pedro Martínez y Luis Caldera.","Manuel Maffe; Arturo Ansaldo y E Magliano; Alberto Felisari, Emilio Berti y Dimari; Ángel García, Manuel Fraga, Timoteo Sinigaglia, Olindo Rocca y Lázaro Amores.",foto,5 GOL Manuel Fraga (PLA)</br>17 GOL Ernesto Dellisola (HUR)</br>23 GOL Timoteo Sinigaglia (PLA)</br>35 GOL José Laguna (HUR),45,90,0,0
12/12/1915,A Alberti,visitante,victoria,1,0,Estudiantes (La Plata),Pretemporada 1916 (amistoso),Uno (La Plata),Luis Gil,"Francisco Pazos; Agustín Alberti y Félix Spalasso; Natalio Carabelli, Mario Bassadone y Pedro Martínez; Eduardo Acevedo, José Laguna, Donato Abbatángelo, Martín Salvarredi y Luis Caldera.","Raúl Susini; Ludovico Pastor y Carlos Galup Lanús; José Aranguren, A Castro y Alberto Loustanau; Pedro García, Ovidio Duarte Indart, Julio Lamas, Rufino Tolosa y Pedro Valenciani.",foto,83 GOL José Laguna (HUR),45,90,0,0
